,LINIEN_TEXT,HALTESTELLEN_NAME,shape,mean,std
2253,IC4,Zürich Oerlikon,23.43537846091278,-3.057729131715782e-22,1.0244295150116653
2254,5,"Zürich, Kronenstrasse",0.3201630880981443,-2.3149262647345994,2.9476645457074255
2255,163,"Kilchberg ZH, Bahnhof",0.34567700897189857,-2.460280873906087,4.531570380088426
2256,308,"Oberengstringen, Paradies",0.05947265095148703,-34.43745827196954,35.97209681688266
2257,452,"Regensdorf, Strassenverkehrs.",0.24548548559246047,-2.5063206583843565,4.007477925466739
2258,46,"Zürich, Bahnhofquai/HB",3.85856699445253,-53.000000404705574,1.2089026981341222
2259,46,"Zürich, Geeringstrasse",2.892164151761458,-21.000029678478917,1.2919243367831155
2260,731,"Kloten, Zum Wilden Mann",0.2755190743845126,-2.055531600082734,3.416881029012919
2261,772,"Wallisellen, Guyer-Weg",0.2820178276647258,-2.4399115497154646,3.72804789602084
2262,89,"Zürich, Saalsporthalle",2.8431603452377647,-25.000059927369065,2.415802552252612
2263,N11,"Zürich, Waldgarten",0.007394811159116214,-427.01860683355403,427.93710152732103
2264,N15,"Kilchberg ZH, Sanatorium",4.050450078483381,-58.00000014539509,1.8734088668280475
2265,S8,Zürich Wollishofen,0.516559648911691,-1.081857400617975,1.746772244641742
2266,N23,"Birmensdorf ZH, Landikon Dorf",7.042815438100472,-1.0000000000000002,1.988419806769822
2267,SN4,Sood-Oberleimbach,0.35051348767877155,-1.028038892185379,2.1012848539017988
2268,SN8,Zürich HB,0.5041501792496366,-1.5482736304286786,2.8393878623900353
2269,8,"Zürich, Kronenstrasse",0.32434890530933214,-5.283369361537073,5.878925818372595
2270,8,"Zürich, Neumarkt",6.87194844993332,-1.0000000000000002,2.9305894212905574
2271,67,"Zürich, Binz",0.6525082974378529,-0.6410781124840594,1.832518348087074
2272,11,"Zürich, Hardplatz",0.7007298232988062,-1.6646631537803889,2.180710150018314
2273,80,"Zürich, Geeringstrasse",0.3462263156327924,-4.552617901850463,9.37047103581482
2274,IR,Schlieren,1.4330776748087075,0.9999999999999998,2.1997348957819855e-16
2275,10,"Zürich, Langmauerstrasse",2.3040686434648547,-11.000060434117504,1.4205803159606891
2276,142,"Thalwil, Zentrum",0.041626196175202704,-40.04929643461819,40.03764727575634
2277,227,"Birmensdorf ZH, Bahnhof",1.6768952065311211,-4.000833733119414,1.5904416367356466
2278,64,"Zürich, Maillartstrasse",0.09483288319443273,-10.73252409538032,11.645043528427529
2279,704,"Volketswil, Volkiland Chliriet",0.16562677362675282,-10.821713358991083,12.725064104774738
2280,72,"Zürich, Albisriederplatz",0.02379031540583478,-87.23788902489349,88.66600483509441
2281,772,"Wallisellen, Riedenerstrasse",0.057216221684371585,-15.841197372449091,17.056709171505624
2282,EC,Zürich HB,0.7257717332249711,-3.039884352995735,4.886258242810685
2283,S19,Stettbach,1.530184118434313,2.999999999999999,1.203163669070354e-15
2284,S2,Zürich Oerlikon,0.4136405968661433,-0.7685631209252384,1.8938053807042565
2285,S4,Zürich Giesshübel,0.3823777794865021,-1.0890385804602714,2.4435952791679303
